name,window_fn,pct_ratio
Ashmita,,1.0
Matsuye,,1.0
Aulii,,1.0
Staphanie,,1.0
Baran,,1.0
Kohei,,1.0
Zakhi,,1.0
Sinclaire,,1.0
Breland,,1.0
Lanyia,,1.0
Sehar,,1.0
Lodena,,1.0
Bodin,,1.0
Celyna,,1.0
Anup,,1.0
Donika,,1.0
Marciana,,1.0
Scarlettrose,,1.0
Balentin,,1.0
Pal,,1.0
Vin,,1.0
Suleyman,,1.0
Ajena,,1.0
Maclin,,1.0
Trason,,1.0
Olee,,1.0
Zeinabou,,1.0
Ireta,,1.0
Terril,,1.0
Gahel,,1.0
Jadakiss,,1.0
Myree,,1.0
Ersel,,1.0
Fantasha,,1.0
Virlan,,1.0
Doba,,1.0
Aamori,,1.0
Jt,,1.0
Saddam,,1.0
Chestine,,1.0
Nawaal,,1.0
Clausell,,1.0
Kameka,,1.0
Dalarie,,1.0
Jestina,,1.0
Rannie,,1.0
Casarah,,1.0
Laiden,,1.0
Yenna,,1.0
Edolia,,1.0
Abayomi,,1.0
Redding,,1.0
Reuel,,1.0
Linell,,1.0
Whitman,,1.0
Clellie,,1.0
Hailea,,1.0
Synetta,,1.0
Xayla,,1.0
Marvelene,,1.0
Dvid,,1.0
Claudean,,1.0
Antoinet,,1.0
Kimla,,1.0
Herley,,1.0
Bradleigh,,1.0
Akansha,,1.0
Kalden,,1.0
Naif,,1.0
Issamar,,1.0
Tahari,,1.0
Carmesa,,1.0
Taeshawn,,1.0
Hade,,1.0
Madell,,1.0
Glender,,1.0
Emeka,,1.0
Maclovio,,1.0
Yuko,,1.0
Shaquinta,,1.0
Frayda,,1.0
Kelsay,0.0,1.0
Sheralyn,0.0,1.0
Maryclaire,0.0,1.0
Briseidy,0.0,1.0
Junichi,0.0,1.0
Jniya,0.0,1.0
Electra,0.0,1.0
Kostantinos,0.0,1.0
Meghin,0.0,1.0
Samuell,0.0,1.0
Idabelle,0.0,1.0
Heliodoro,0.0,1.0
Fenner,0.0,1.0
Maaliyah,0.0,1.0
Jera,0.0,1.0
Nasira,0.0,1.0
Cornesha,0.0,1.0
Guadlupe,0.0,1.0
Filomeno,0.0,1.0
Lorilyn,0.0,1.0
Giro,0.0,1.0
Arcangelo,0.0,1.0
Wyndell,0.0,1.0
Lizbett,0.0,1.0
Kimala,0.0,1.0
Japleen,0.0,1.0
Vanessamarie,0.0,1.0
Yanill,0.0,1.0
Kyera,0.0,1.0
Melroy,0.0,1.0
Lively,0.0,1.0
Helayna,0.0,1.0
Lahna,0.0,1.0
Meryle,0.0,1.0
Taisei,0.0,1.0
Mozel,0.0,1.0
Yeslin,0.0,1.0
Beckey,0.0,1.0
Kyri,0.0,1.0
Lumen,0.0,1.0
Camilia,0.0,1.0
Richey,0.0,1.0
Ruba,0.0,1.0
Jarold,0.0,1.0
Rubens,0.0,1.0
Dionisia,0.0,1.0
Macrina,0.0,1.0
Burhan,0.0,1.0
Alpheus,0.0,1.0
Shanigua,0.0,1.0
Xan,0.0,1.0
Jazmarie,0.0,1.0
Geoffry,0.0,1.0
Shamea,0.0,1.0
Anara,0.0,1.0
Clarabel,0.0,1.0
Remie,0.0,1.0
Dossie,0.0,1.0
Monson,0.0,1.0
Kiai,2.0,1.2580645161290323
Jozelyn,2.0,1.2580645161290323
Etna,2.0,1.2580645161290323
Corayma,2.0,1.142857142857143
Kaleem,2.0,1.48
Almer,2.0,1.48
Eran,2.0,1.48
Sadamu,2.0,1.48
Myrissa,2.0,1.48
Hiroto,2.0,1.3076923076923077
Nalley,2.0,1.3076923076923077
Tashae,2.0,1.3076923076923077
Yanin,2.0,1.3076923076923077
Melburn,2.0,1.3076923076923077
Necha,2.0,1.3076923076923077
Torris,2.0,1.3076923076923077
Dhana,7.0,1.6896551724137934
Sharnae,7.0,1.512820512820513
Hunner,7.0,1.7692307692307689
Chania,7.0,1.7692307692307689
Josyah,7.0,1.7692307692307689
Dmari,0.25,1.2
Aarion,0.25,1.1320754716981132
Unity,0.25,1.1400000000000001
Stefanos,0.25,1.1400000000000001
Latunya,0.25,1.1400000000000001
Clearance,0.25,1.1400000000000001
Kashmere,0.25,1.1400000000000001
Destenie,0.25,1.1400000000000001
Henya,0.25,1.1400000000000001
Naly,0.5,1.1311475409836067
Amiliana,0.5,1.1311475409836067
Jaevon,0.5,1.1311475409836067
Daquana,0.5,1.1568627450980393
Sadeel,0.5,1.1568627450980393
Menaal,0.5,1.1568627450980393
Lysle,0.5,1.1568627450980393
Chessie,0.5,1.1568627450980393
Kyser,0.5,1.1568627450980393
Korena,0.5,1.1568627450980393
Danamarie,0.5,1.1568627450980393
Shatika,0.5,1.1568627450980393
Sofya,0.5,1.1568627450980393
Tyna,0.5,1.1568627450980393
Kaston,0.5,1.1568627450980393
Rael,0.5,1.1568627450980393
Jannis,0.5,1.1568627450980393
Ellaree,0.5,1.1568627450980393
Deyla,0.5,1.1568627450980393
Levell,0.5,1.24
Aahan,1.0,1.3333333333333333
Shaakira,1.0,1.28
Kyair,1.0,1.28
Auriella,1.0,1.3076923076923077
Yeira,1.0,1.3076923076923077
Tauna,1.0,1.3076923076923077
Baylea,1.0,1.3076923076923077
Galo,1.0,1.3076923076923077
Lenise,1.0,1.3076923076923077
Lahela,0.3,1.2
Jillianne,0.3,1.2
Allura,0.3,1.2
Sukhman,0.3,1.2
Goble,0.3,1.1666666666666667
Andrus,0.33333333333333331,1.2
Mickeal,0.33333333333333331,1.1538461538461537
Silbia,0.33333333333333331,1.1538461538461537
Travius,0.33333333333333331,1.1538461538461537
Ardian,0.33333333333333331,1.16
Ezora,0.33333333333333331,1.16
Earther,0.33333333333333331,1.16
Shabsi,0.33333333333333331,1.16
Tiffinie,0.33333333333333331,1.16
Wanza,1.3333333333333333,1.3199999999999998
Erminio,1.3333333333333333,1.3199999999999998
Tuere,1.3333333333333333,1.3199999999999998
Anahid,1.3333333333333333,1.3199999999999998
Kristyne,1.3333333333333333,1.3199999999999998
Shaquaya,1.3333333333333333,1.2962962962962963
Shaterrica,0.8,1.3199999999999998
Zadkiel,0.8,1.3199999999999998
Naftuly,0.8,1.3199999999999998
Lamerle,0.8,1.3199999999999998
Worthy,0.8,1.3199999999999998
Bobie,0.8,1.24
